,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,choose_the_most_natural_answer_to_the_question_above,choose_the_most_natural_answer_to_the_question_above:confidence,_created_at,orig__unit_id,_updated_at,choose_the_most_natural_answer_to_the_question_above_gold,choose_the_most_natural_answer_to_the_question_above_gold_reason,would_you_be_able_to_tell_me_what_the_balance_on_my_room_is,Label,Diff,Low_confidence,Low_confidence & diff,both_low_conf_with_diff,high_conf_toby_low_conf_info_desk_with_diff,label_ml,cleaned_sent
1465,1811819110,False,finalized,5,7/15/2018 18:34:55,2,0.7864,7/13/2018 18:17:21,1810991562,7/13/2018 18:17:21,,,"Sorry to bother you guys, do you have hairdryer in the flat 515?",1,0,0,0,0,0,1,sorry to bother you guys do you have hairdryer in the flat
1466,1811815213,False,finalized,5,7/16/2018 2:27:50,1,0.5931,7/13/2018 18:16:49,1810987533,7/13/2018 18:16:49,,,I need pot to do cron on the cop in can you help need tomorrow,0,0,1,0,0,0,0,i need pot to do cron on the cop in can you help need tomorrow
1467,1811817023,False,finalized,5,7/15/2018 20:43:45,2,0.7864,7/13/2018 18:17:03,1810989391,7/13/2018 18:17:03,,,Or is there a separate parking pass,1,0,0,0,0,0,1,or is there a separate parking pass
1468,1811815899,False,finalized,5,7/15/2018 14:38:59,2,0.8058,7/13/2018 18:16:54,1810988236,7/13/2018 18:16:54,,,Should I just ask the server for the frozen fruit or is it somewhere else?,1,0,0,0,0,0,1,should i just ask the server for the frozen fruit or is it somewhere else
1469,1811818008,False,finalized,5,7/15/2018 22:48:12,0,1.0,7/13/2018 18:17:12,1810990410,7/13/2018 18:17:12,,,Okay now do you know what there’s number,0,0,0,0,0,0,0,okay now do you know what there s number
1470,1811818317,False,finalized,5,7/15/2018 18:53:24,0,0.4083,7/13/2018 18:17:15,1810990728,7/13/2018 18:17:15,,,Maybe we could give them our card numbers when we get there?,0,0,1,0,0,0,0,maybe we could give them our card numbers when we get there
1471,1811818503,False,finalized,5,7/15/2018 19:42:27,2,0.7838,7/13/2018 18:17:16,1810990917,7/13/2018 18:17:16,,,Can you tell me again how late the pool will be open?,1,0,0,0,0,0,1,can you tell me again how late the pool will be open
1472,1811818073,False,finalized,5,7/15/2018 7:17:43,2,0.6142,7/13/2018 18:17:13,1810990480,7/13/2018 18:17:13,,,do you have extra toothbrush available?,1,0,1,0,0,0,1,do you have extra toothbrush available
1473,1811817085,False,finalized,5,7/15/2018 18:47:19,2,1.0,7/13/2018 18:17:04,1810989455,7/13/2018 18:17:04,,,Is there a secure website where I can make payment?,1,0,0,0,0,0,1,is there a secure website where i can make payment
1474,1811813945,False,finalized,5,7/15/2018 18:01:25,2,1.0,7/13/2018 18:16:39,1810986233,7/13/2018 18:16:39,,,Any complimentary bottle water or is there a near by store?,1,0,0,0,0,0,1,any complimentary bottle water or is there a near by store
1475,1811814326,False,finalized,5,7/15/2018 19:37:07,0,1.0,7/13/2018 18:16:42,1810986626,7/13/2018 18:16:42,,,May I ask who this is?,0,0,0,0,0,0,0,may i ask who this is
1476,1811817659,False,finalized,5,7/15/2018 13:59:10,1,1.0,7/13/2018 18:17:09,1810990049,7/13/2018 18:17:09,,,can you unlock the door please,0,0,0,0,0,0,0,can you unlock the door please
1477,1811814437,False,finalized,7,7/15/2018 16:41:26,0,1.0,7/13/2018 18:16:42,1810986741,7/13/2018 18:16:42,,,"Hi sorry, who is this?",0,0,0,0,0,0,0,hi sorry who is this
1478,1811818093,False,finalized,6,7/15/2018 8:21:08,2,0.8462,7/13/2018 18:17:13,1810990500,7/13/2018 18:17:13,,,"Good morning, what time is breakfast in the club lounge?",1,0,0,0,0,0,1,good morning what time is breakfast in the club lounge
1479,1811817307,False,finalized,5,7/15/2018 14:00:55,3,0.5922,7/13/2018 18:17:06,1810989686,7/13/2018 18:17:06,,,So when will the correct charge of $1421 be charged?,0,0,1,0,0,0,0,so when will the correct charge of be charged
1480,1811816583,False,finalized,5,7/16/2018 2:40:39,2,0.7907,7/13/2018 18:17:00,1810988936,7/13/2018 18:17:00,,,"Thanks, but is there more than one property at red River?",1,0,0,0,0,0,1,thanks but is there more than one property at red river
1481,1811814945,False,finalized,5,7/15/2018 10:07:05,1,0.5963,7/13/2018 18:16:46,1810987261,7/13/2018 18:16:46,,,"Also, can you please schedule a late check out (12n) for Daniel Smith in 401?",0,0,1,0,0,0,0,also can you please schedule a late check out n for daniel smith in
1482,1811816471,False,finalized,5,7/15/2018 19:54:59,2,1.0,7/13/2018 18:16:59,1810988820,7/13/2018 18:16:59,,,"Do i take ticket when entering garage, or use fob from the room?",1,0,0,0,0,0,1,do i take ticket when entering garage or use fob from the room
1483,1811814272,False,finalized,5,7/15/2018 20:43:03,3,0.5588,7/13/2018 18:16:41,1810986569,7/13/2018 18:16:41,,,Also can you please add: Valeria Garcia and Joao Garcia do the reservation please?,0,0,1,0,0,0,0,also can you please add valeria garcia and joao garcia do the reservation please
1484,1811815415,False,finalized,5,7/15/2018 18:56:17,2,1.0,7/13/2018 18:16:50,1810987741,7/13/2018 18:16:50,,,Could you let me know how much the manicure and pedicure are?,1,0,0,0,0,0,1,could you let me know how much the manicure and pedicure are
1485,1811815711,False,finalized,6,7/15/2018 8:45:42,2,0.8448,7/13/2018 18:16:53,1810988046,7/13/2018 18:16:53,,,What time does the rooftop open today?,1,0,0,0,0,0,1,what time does the rooftop open today
1486,1811819164,False,finalized,5,7/15/2018 12:29:44,0,1.0,7/13/2018 18:17:22,1810991622,7/13/2018 18:17:22,,,Any idea what the issue was ?,0,0,0,0,0,0,0,any idea what the issue was
1487,1811814703,False,finalized,6,7/15/2018 13:41:26,0,1.0,7/13/2018 18:16:45,1810987015,7/13/2018 18:16:45,,,How much is it?,0,0,0,0,0,0,0,how much is it
1488,1811818315,False,finalized,5,7/15/2018 7:21:53,1,1.0,7/13/2018 18:17:15,1810990726,7/13/2018 18:17:15,,,If so can you please deliver to my room,0,0,0,0,0,0,0,if so can you please deliver to my room
1489,1811816752,False,finalized,5,7/15/2018 12:18:50,0,0.81,7/13/2018 18:17:01,1810989113,7/13/2018 18:17:01,,,Why do you need the new form?,0,0,0,0,0,0,0,why do you need the new form
1490,1811813716,False,finalized,5,7/15/2018 19:16:33,2,0.6182,7/13/2018 18:16:37,1810986001,7/13/2018 18:16:37,,,What time can i get the room?,1,0,1,0,0,0,1,what time can i get the room
1491,1811819126,False,finalized,5,7/15/2018 19:28:45,0,0.8148,7/13/2018 18:17:22,1810991579,7/13/2018 18:17:22,,,"but if i face same situation, how will I do for it?",0,0,0,0,0,0,0,but if i face same situation how will i do for it
1492,1811816277,False,finalized,5,7/15/2018 22:09:50,2,1.0,7/13/2018 18:16:57,1810988623,7/13/2018 18:16:57,,,"Also, the trash can is full from the previous guest; where is the trash bin?",1,0,0,0,0,0,1,also the trash can is full from the previous guest where is the trash bin
1493,1811813387,False,finalized,5,7/15/2018 18:55:30,2,0.8029,7/13/2018 18:16:34,1810985660,7/13/2018 18:16:34,,,Hi this is Carrie room 902 can you recomend a good pizza place nearby eat in,1,0,0,0,0,0,1,hi this is carrie room can you recomend a good pizza place nearby eat in
1494,1811814980,False,finalized,5,7/15/2018 18:24:05,3,0.5888,7/13/2018 18:16:47,1810987300,7/13/2018 18:16:47,,,Do you know what floor we are on?,0,0,1,0,0,0,0,do you know what floor we are on
1495,1811817003,False,finalized,5,7/15/2018 7:18:12,2,0.5907,7/13/2018 18:17:03,1810989371,7/13/2018 18:17:03,,,Can I call this # if I have any questions when I get there?,1,0,1,0,0,0,1,can i call this if i have any questions when i get there
1496,1811813727,False,finalized,5,7/15/2018 14:33:32,3,0.8129,7/13/2018 18:16:37,1810986012,7/13/2018 18:16:37,,,"Just excited to get in our room, is it ready??",0,0,0,0,0,0,0,just excited to get in our room is it ready
1497,1811814241,False,finalized,5,7/16/2018 1:26:04,2,1.0,7/13/2018 18:16:41,1810986538,7/13/2018 18:16:41,,,One question: is there an on site fitness center?,1,0,0,0,0,0,1,one question is there an on site fitness center
1498,1811818400,False,finalized,6,7/15/2018 14:56:59,1,1.0,7/13/2018 18:17:15,1810990813,7/13/2018 18:17:15,,,Hello can you call me cell phone 630[PHONE-NUMBER] please,0,0,0,0,0,0,0,hello can you call me cell phone phone number please
1499,1811813686,False,finalized,5,7/15/2018 9:01:55,2,1.0,7/13/2018 18:16:37,1810985970,7/13/2018 18:16:37,,,"GM, is it true that after check out you can continue to use the amenities until 4pm .Rm1024",1,0,0,0,0,0,1,gm is it true that after check out you can continue to use the amenities until pm rm
1500,1811816079,False,finalized,6,7/15/2018 15:53:00,2,1.0,7/13/2018 18:16:56,1810988422,7/13/2018 18:16:56,,,"Hi Alexa, one question, is there wifi with the room?",1,0,0,0,0,0,1,hi alexa one question is there wifi with the room
1501,1811815426,False,finalized,5,7/15/2018 7:21:16,2,1.0,7/13/2018 18:16:50,1810987752,7/13/2018 18:16:50,,,also how do i dial to US on my cell ?,1,0,0,0,0,0,1,also how do i dial to us on my cell
1502,1811815211,False,finalized,5,7/15/2018 13:47:56,2,1.0,7/13/2018 18:16:49,1810987531,7/13/2018 18:16:49,,,"GM, the beach chairs with umbrellas, do we pay to use those or is it first come first served?",1,0,0,0,0,0,1,gm the beach chairs with umbrellas do we pay to use those or is it first come first served
1503,1811818136,False,finalized,5,7/15/2018 20:08:31,2,1.0,7/13/2018 18:17:13,1810990545,7/13/2018 18:17:13,,,What all does the butler service include,1,0,0,0,0,0,1,what all does the butler service include
1504,1811814815,False,finalized,5,7/16/2018 3:34:42,2,0.7757,7/13/2018 18:16:45,1810987129,7/13/2018 18:16:45,,,If I Check out tomorrow instead of Sunday is there a huge penalty $$$ thx.,1,0,0,0,0,0,1,if i check out tomorrow instead of sunday is there a huge penalty thx
1505,1811813888,False,finalized,5,7/15/2018 19:19:18,2,1.0,7/13/2018 18:16:38,1810986175,7/13/2018 18:16:38,,,Do you have an idea how mich is the taxi fare from ORD airport?,1,0,0,0,0,0,1,do you have an idea how mich is the taxi fare from ord airport
1506,1811819032,False,finalized,5,7/15/2018 8:10:06,2,1.0,7/13/2018 18:17:21,1810991474,7/13/2018 18:17:21,,,Or can we leave our bags in the room until we are done eating?,1,0,0,0,0,0,1,or can we leave our bags in the room until we are done eating
1507,1811815205,False,finalized,5,7/15/2018 18:15:07,2,1.0,7/13/2018 18:16:49,1810987525,7/13/2018 18:16:49,,,"Also, how large is the full kitchen?",1,0,0,0,0,0,1,also how large is the full kitchen
1508,1811815303,False,finalized,6,7/15/2018 6:02:07,2,0.6822,7/13/2018 18:16:49,1810987625,7/13/2018 18:16:49,,,Hey we are going through customs now is there a shuttle from the airport to the hotel?,1,0,1,0,0,0,1,hey we are going through customs now is there a shuttle from the airport to the hotel
1509,1811814288,False,finalized,5,7/15/2018 18:43:08,1,0.4024,7/13/2018 18:16:41,1810986587,7/13/2018 18:16:41,,,We are part of the dedic wedding can we please if possible have our,0,0,1,0,0,0,0,we are part of the dedic wedding can we please if possible have our
1510,1811818364,False,finalized,5,7/15/2018 22:52:57,0,1.0,7/13/2018 18:17:15,1810990776,7/13/2018 18:17:15,,,Haha what do I need to do to get it?,0,0,0,0,0,0,0,haha what do i need to do to get it
1511,1811817375,False,finalized,5,7/15/2018 19:00:16,2,0.8081,7/13/2018 18:17:06,1810989756,7/13/2018 18:17:06,,,"Hi, is there a possibility to check in earlier?",1,0,0,0,0,0,1,hi is there a possibility to check in earlier
1512,1811817461,False,finalized,5,7/15/2018 10:19:06,2,0.7788,7/13/2018 18:17:07,1810989846,7/13/2018 18:17:07,,,what if I need to take my car out garage and come back?,1,0,0,0,0,0,1,what if i need to take my car out garage and come back
1513,1811819124,False,finalized,5,7/15/2018 13:11:27,2,0.8,7/13/2018 18:17:22,1810991577,7/13/2018 18:17:22,,,Hi I will be arriving earlier than expected is there a way I can get I. Sooner,1,0,0,0,0,0,1,hi i will be arriving earlier than expected is there a way i can get i sooner
1514,1811816350,False,finalized,5,7/16/2018 0:21:07,2,0.8074,7/13/2018 18:16:58,1810988698,7/13/2018 18:16:58,,,How early can we get in?,1,0,0,0,0,0,1,how early can we get in
1515,1811817665,False,finalized,5,7/15/2018 22:47:41,2,0.6019,7/13/2018 18:17:09,1810990055,7/13/2018 18:17:09,,,Wondering how to adjust the thermostat to heat?,1,0,1,0,0,0,1,wondering how to adjust the thermostat to heat
1516,1811818472,False,finalized,5,7/15/2018 18:25:34,2,1.0,7/13/2018 18:17:16,1810990886,7/13/2018 18:17:16,,,"Also, I'm sorry, but where is the laundry slip?",1,0,0,0,0,0,1,also i m sorry but where is the laundry slip
1517,1811816149,False,finalized,6,7/15/2018 18:11:51,2,0.8425,7/13/2018 18:16:56,1810988492,7/13/2018 18:16:56,,,What kind of housekeeping do you want us to do before leaving Tues?,1,0,0,0,0,0,1,what kind of housekeeping do you want us to do before leaving tues
1518,1811815703,False,finalized,7,7/15/2018 17:08:37,2,1.0,7/13/2018 18:16:53,1810988038,7/13/2018 18:16:53,,,"What about the yoga class, how long is the class and what's the cost if any?",1,0,0,0,0,0,1,what about the yoga class how long is the class and what s the cost if any
1519,1811817306,False,finalized,5,7/16/2018 1:23:07,2,1.0,7/13/2018 18:17:06,1810989685,7/13/2018 18:17:06,,,Last question... do you guys have one phone that floats between you guys to help out guest?,1,0,0,0,0,0,1,last question do you guys have one phone that floats between you guys to help out guest
1520,1811815428,False,finalized,5,7/16/2018 4:01:34,2,0.7947,7/13/2018 18:16:50,1810987754,7/13/2018 18:16:50,,,"Hi, do you offer a shuttle from airport?",1,0,0,0,0,0,1,hi do you offer a shuttle from airport
1521,1811816468,False,finalized,5,7/16/2018 0:48:51,2,1.0,7/13/2018 18:16:59,1810988817,7/13/2018 18:16:59,,,"What time is check in/check out, or do you operate on a full day cycle?",1,0,0,0,0,0,1,what time is check in check out or do you operate on a full day cycle
1522,1811815350,False,finalized,5,7/15/2018 19:15:58,2,0.7767,7/13/2018 18:16:50,1810987677,7/13/2018 18:16:50,,,"Hello, my arrival is at 11am.... can we get transportation from airport ?",1,0,0,0,0,0,1,hello my arrival is at am can we get transportation from airport
1523,1811818242,False,finalized,5,7/15/2018 15:49:17,2,1.0,7/13/2018 18:17:14,1810990651,7/13/2018 18:17:14,,,Could you please tell me how late the pool is open?,1,0,0,0,0,0,1,could you please tell me how late the pool is open
1524,1811816428,False,finalized,5,7/15/2018 7:39:27,2,1.0,7/13/2018 18:16:59,1810988775,7/13/2018 18:16:59,,,"For future reference, do you guys allow dogs or cats?",1,0,0,0,0,0,1,for future reference do you guys allow dogs or cats
1525,1811813426,False,finalized,5,7/15/2018 10:18:22,2,0.5888,7/13/2018 18:16:35,1810985703,7/13/2018 18:16:35,,,How early can we check in tomorrow?,1,0,1,0,0,0,1,how early can we check in tomorrow
1526,1811816997,False,finalized,5,7/15/2018 13:52:06,2,0.8039,7/13/2018 18:17:03,1810989365,7/13/2018 18:17:03,,,Can you tell me how laundry is handled?,1,0,0,0,0,0,1,can you tell me how laundry is handled
1527,1811818943,False,finalized,5,7/15/2018 22:43:20,2,0.8218,7/13/2018 18:17:20,1810991375,7/13/2018 18:17:20,,,Thanks- how early can we check in?,1,0,0,0,0,0,1,thanks how early can we check in
1528,1811813944,False,finalized,5,7/16/2018 2:29:39,2,0.7895,7/13/2018 18:16:39,1810986232,7/13/2018 18:16:39,,,On the 4th will there be seating reserved for guest staying at the hotel,1,0,0,0,0,0,1,on the th will there be seating reserved for guest staying at the hotel
1529,1811816256,False,finalized,5,7/15/2018 14:51:00,2,0.8075,7/13/2018 18:16:57,1810988602,7/13/2018 18:16:57,,,"Yes, is there a website where I pay?",1,0,0,0,0,0,1,yes is there a website where i pay
1530,1811815539,False,finalized,5,7/16/2018 2:26:11,2,1.0,7/13/2018 18:16:51,1810987869,7/13/2018 18:16:51,,,Do they have a bar to get drinks at or is it just seated dinner?,1,0,0,0,0,0,1,do they have a bar to get drinks at or is it just seated dinner
1531,1811817042,False,finalized,5,7/16/2018 1:55:43,2,0.83,7/13/2018 18:17:04,1810989410,7/13/2018 18:17:04,,,Hey quick question is parking free or is it additional?,1,0,0,0,0,0,1,hey quick question is parking free or is it additional
1532,1811817745,False,finalized,5,7/15/2018 10:30:38,2,0.5842,7/13/2018 18:17:10,1810990135,7/13/2018 18:17:10,,,"Out of curious, can we use the pool after we check out on Thursday for few hours??",1,0,1,0,0,0,1,out of curious can we use the pool after we check out on thursday for few hours
1533,1811817247,False,finalized,5,7/15/2018 19:21:06,0,0.7895,7/13/2018 18:17:05,1810989622,7/13/2018 18:17:05,,,Well how cool is that?,0,0,0,0,0,0,0,well how cool is that
1534,1811818379,False,finalized,5,7/15/2018 18:57:21,1,1.0,7/13/2018 18:17:15,1810990792,7/13/2018 18:17:15,,,I misplaced the Wi-Fi password can you as send it to me.,0,0,0,0,0,0,0,i misplaced the wi fi password can you as send it to me
1535,1811817026,False,finalized,5,7/15/2018 21:49:31,0,1.0,7/13/2018 18:17:04,1810989394,7/13/2018 18:17:04,,,Then what do I do once,0,0,0,0,0,0,0,then what do i do once
1536,1811813585,False,finalized,5,7/15/2018 20:38:02,2,1.0,7/13/2018 18:16:36,1810985867,7/13/2018 18:16:36,,,"What time, and where, is the breakfast provided?",1,0,0,0,0,0,1,what time and where is the breakfast provided
1537,1811818996,False,finalized,5,7/15/2018 6:27:41,2,0.7961,7/13/2018 18:17:21,1810991433,7/13/2018 18:17:21,,,"Hi there, is there a hotel shuttle and can I check in early? ”",1,0,0,0,0,0,1,hi there is there a hotel shuttle and can i check in early
1538,1811816251,False,finalized,5,7/15/2018 19:09:53,0,0.6068,7/13/2018 18:16:57,1810988597,7/13/2018 18:16:57,,,"Ideally 1pm, is it possible?",0,0,1,0,0,0,0,ideally pm is it possible
1539,1811815113,False,finalized,5,7/16/2018 1:32:19,2,0.6302,7/13/2018 18:16:48,1810987433,7/13/2018 18:16:48,,,I want to stay still tomorow how much for another night ?,1,0,1,0,0,0,1,i want to stay still tomorow how much for another night
1540,1811814275,False,finalized,5,7/15/2018 15:11:55,2,1.0,7/13/2018 18:16:41,1810986572,7/13/2018 18:16:41,,,Hello what time is check-in today?,1,0,0,0,0,0,1,hello what time is check in today
1541,1811816303,False,finalized,5,7/15/2018 7:19:00,2,0.7855,7/13/2018 18:16:58,1810988649,7/13/2018 18:16:58,,,What entrance should I go to and how should I use the fob that was in the apartment?,1,0,0,0,0,0,1,what entrance should i go to and how should i use the fob that was in the apartment
1542,1811816382,False,finalized,5,7/15/2018 6:30:37,2,1.0,7/13/2018 18:16:58,1810988731,7/13/2018 18:16:58,,,"Hello, how do I get the wifi to work?",1,0,0,0,0,0,1,hello how do i get the wifi to work
1543,1811817194,False,finalized,5,7/15/2018 5:39:06,2,1.0,7/13/2018 18:17:05,1810989568,7/13/2018 18:17:05,,,Hey how do I book a room,1,0,0,0,0,0,1,hey how do i book a room
1544,1811817356,False,finalized,5,7/15/2018 18:17:59,2,0.8113,7/13/2018 18:17:06,1810989736,7/13/2018 18:17:06,,,If I have any issues will there be someone to contact that late?,1,0,0,0,0,0,1,if i have any issues will there be someone to contact that late
1545,1811815571,False,finalized,5,7/15/2018 17:33:29,2,1.0,7/13/2018 18:16:52,1810987906,7/13/2018 18:16:52,,,Hi do you guys have a shuttle from airport to hotel?,1,0,0,0,0,0,1,hi do you guys have a shuttle from airport to hotel
1546,1811817083,False,finalized,5,7/16/2018 4:03:14,2,1.0,7/13/2018 18:17:04,1810989453,7/13/2018 18:17:04,,,"Hi there, what do we do with sheets and towels and everything in the apartment when we leave?",1,0,0,0,0,0,1,hi there what do we do with sheets and towels and everything in the apartment when we leave
1547,1811817126,False,finalized,6,7/15/2018 15:31:45,0,0.3181,7/13/2018 18:17:04,1810989498,7/13/2018 18:17:04,,,Can you confirm which apartment to deliver to?,0,0,1,0,0,0,0,can you confirm which apartment to deliver to
1548,1811817190,False,finalized,5,7/15/2018 7:45:17,2,1.0,7/13/2018 18:17:05,1810989564,7/13/2018 18:17:05,,,"Hello, how can I do if I need to order a taxi?",1,0,0,0,0,0,1,hello how can i do if i need to order a taxi
1549,1811815061,False,finalized,5,7/15/2018 7:57:15,3,0.7879,7/13/2018 18:16:47,1810987383,7/13/2018 18:16:47,,,Can we get this room till 18 and how much take it easy on me,0,0,0,0,0,0,0,can we get this room till and how much take it easy on me
1550,1811816909,False,finalized,5,7/15/2018 15:11:35,0,1.0,7/13/2018 18:17:03,1810989273,7/13/2018 18:17:03,,,The other one goes where?,0,0,0,0,0,0,0,the other one goes where
1551,1811814924,False,finalized,5,7/15/2018 4:43:02,0,1.0,7/13/2018 18:16:46,1810987239,7/13/2018 18:16:46,,,what in the Check-,0,0,0,0,0,0,0,what in the check
1552,1811813378,False,finalized,5,7/15/2018 18:54:03,1,0.8,7/13/2018 18:16:34,1810985650,7/13/2018 18:16:34,,,Can you let me know when my room is ready,0,0,0,0,0,0,0,can you let me know when my room is ready
1553,1811815537,False,finalized,5,7/15/2018 20:15:07,2,1.0,7/13/2018 18:16:51,1810987867,7/13/2018 18:16:51,,,"Question, what is the name of the Italian restaurant next to us?",1,0,0,0,0,0,1,question what is the name of the italian restaurant next to us
1554,1811814627,False,finalized,5,7/15/2018 23:46:04,3,0.6159,7/13/2018 18:16:44,1810986936,7/13/2018 18:16:44,,,Can you tell me what number our room is?,0,0,1,0,0,0,0,can you tell me what number our room is
1555,1811817117,False,finalized,5,7/15/2018 19:00:07,2,0.8075,7/13/2018 18:17:04,1810989489,7/13/2018 18:17:04,,,Hi where did you say I was supposed to enter to promotional code at?,1,0,0,0,0,0,1,hi where did you say i was supposed to enter to promotional code at
1556,1811817097,False,finalized,5,7/15/2018 14:39:29,2,1.0,7/13/2018 18:17:04,1810989467,7/13/2018 18:17:04,,,Hey thanks where can I pick up the parking pass?,1,0,0,0,0,0,1,hey thanks where can i pick up the parking pass
1557,1811816101,False,finalized,5,7/15/2018 5:48:05,2,0.7885,7/13/2018 18:16:56,1810988442,7/13/2018 18:16:56,,,Hi is there wifi in the room?,1,0,0,0,0,0,1,hi is there wifi in the room
1558,1811813818,False,finalized,5,7/15/2018 12:34:13,3,0.6286,7/13/2018 18:16:38,1810986102,7/13/2018 18:16:38,,,What will my room balance be when I arrive?,0,0,1,0,0,0,0,what will my room balance be when i arrive
1559,1811818916,False,finalized,5,7/15/2018 15:22:25,2,1.0,7/13/2018 18:17:20,1810991346,7/13/2018 18:17:20,,,Is there a shuttle from the airport or is it easier to Uber?,1,0,0,0,0,0,1,is there a shuttle from the airport or is it easier to uber
1560,1811815030,False,finalized,5,7/15/2018 22:47:46,2,0.7979999999999999,7/13/2018 18:16:47,1810987352,7/13/2018 18:16:47,,,That sounds good is it okay to book it tommorow because we have to change some dates back home,1,0,0,0,0,0,1,that sounds good is it okay to book it tommorow because we have to change some dates back home
1561,1811814886,False,finalized,5,7/15/2018 21:01:21,2,1.0,7/13/2018 18:16:46,1810987199,7/13/2018 18:16:46,,,"Hi, how do I book a tennis lesson?",1,0,0,0,0,0,1,hi how do i book a tennis lesson
1562,1811815324,False,finalized,5,7/15/2018 12:33:41,2,1.0,7/13/2018 18:16:50,1810987648,7/13/2018 18:16:50,,,Hi how much is car from airport to hotel if I book with you?,1,0,0,0,0,0,1,hi how much is car from airport to hotel if i book with you
1563,1811816619,False,finalized,5,7/15/2018 12:33:41,2,1.0,7/13/2018 18:17:00,1810988973,7/13/2018 18:17:00,,,I was wondering where a good place for guests to park is?,1,0,0,0,0,0,1,i was wondering where a good place for guests to park is
1564,1811818332,False,finalized,5,7/15/2018 11:50:55,2,0.402,7/13/2018 18:17:15,1810990743,7/13/2018 18:17:15,,,When do you have me checking in ?,1,0,1,0,0,0,1,when do you have me checking in
1565,1811815827,False,finalized,5,7/16/2018 1:19:17,2,0.7885,7/13/2018 18:16:54,1810988162,7/13/2018 18:16:54,,,"One more thing, which faucet is hot water on the bathroom sink?",1,0,0,0,0,0,1,one more thing which faucet is hot water on the bathroom sink
1566,1811815051,False,finalized,5,7/15/2018 14:56:27,1,1.0,7/13/2018 18:16:47,1810987373,7/13/2018 18:16:47,,,Thanks everything is going good can we have some more bath cloths and towels please,0,0,0,0,0,0,0,thanks everything is going good can we have some more bath cloths and towels please
1567,1811818464,False,finalized,6,7/15/2018 9:05:08,2,0.4828,7/13/2018 18:17:16,1810990878,7/13/2018 18:17:16,,,if i move do you know what floor i will go to?,1,0,1,0,0,0,1,if i move do you know what floor i will go to
1568,1811813861,False,finalized,5,7/16/2018 4:28:00,1,1.0,7/13/2018 18:16:38,1810986147,7/13/2018 18:16:38,,,Hi can i get more towels in room 642,0,0,0,0,0,0,0,hi can i get more towels in room
1569,1811816493,False,finalized,5,7/15/2018 18:55:05,0,1.0,7/13/2018 18:16:59,1810988843,7/13/2018 18:16:59,,,i'm wondering how i could get some.,0,0,0,0,0,0,0,i m wondering how i could get some
1570,1811813978,False,finalized,5,7/15/2018 17:24:32,2,1.0,7/13/2018 18:16:39,1810986265,7/13/2018 18:16:39,,,"Hi there, if we have the paid parking option can we park upon arrival and then check-in?",1,0,0,0,0,0,1,hi there if we have the paid parking option can we park upon arrival and then check in
1571,1811814728,False,finalized,5,7/16/2018 4:01:27,2,1.0,7/13/2018 18:16:45,1810987040,7/13/2018 18:16:45,,,Good evening can you recommend a good pizza delivery service,1,0,0,0,0,0,1,good evening can you recommend a good pizza delivery service
1572,1811817173,False,finalized,5,7/15/2018 8:25:26,2,0.59,7/13/2018 18:17:05,1810989547,7/13/2018 18:17:05,,,Or do you have rates by the week?,1,0,1,0,0,0,1,or do you have rates by the week
1573,1811816338,False,finalized,5,7/15/2018 18:44:38,0,1.0,7/13/2018 18:16:58,1810988685,7/13/2018 18:16:58,,,I do you Waze a lot now for work.,0,0,0,0,0,0,0,i do you waze a lot now for work
1574,1811814477,False,finalized,5,7/15/2018 20:43:30,0,0.634,7/13/2018 18:16:43,1810986783,7/13/2018 18:16:43,,,"If so, what is the price?",0,0,1,0,0,0,0,if so what is the price
1575,1811813994,False,finalized,5,7/16/2018 4:38:31,2,1.0,7/13/2018 18:16:39,1810986281,7/13/2018 18:16:39,,,Do you know what bus line to take from union station and what stop?,1,0,0,0,0,0,1,do you know what bus line to take from union station and what stop
1576,1811817217,False,finalized,5,7/16/2018 3:25:04,0,0.6154,7/13/2018 18:17:05,1810989592,7/13/2018 18:17:05,,,"Hi, what's the latest we have to check out?",0,0,1,0,0,0,0,hi what s the latest we have to check out
1577,1811815657,False,finalized,5,7/15/2018 18:23:14,2,0.7829999999999999,7/13/2018 18:16:52,1810987992,7/13/2018 18:16:52,,,We would like to go into town later what is the best transportation?,1,0,0,0,0,0,1,we would like to go into town later what is the best transportation
1578,1811816557,False,finalized,5,7/15/2018 14:48:18,2,0.82,7/13/2018 18:17:00,1810988909,7/13/2018 18:17:00,,,I'm still confused on how to check in,1,0,0,0,0,0,1,i m still confused on how to check in
1579,1811814782,False,finalized,5,7/15/2018 12:17:32,1,0.61,7/13/2018 18:16:45,1810987095,7/13/2018 18:16:45,,,can you check me out?,0,0,1,0,0,0,0,can you check me out
1580,1811813729,False,finalized,5,7/15/2018 13:11:50,2,1.0,7/13/2018 18:16:37,1810986014,7/13/2018 18:16:37,,,Hi what is the cost for the Bkfst Buffet at Atlantis Restaurant?,1,0,0,0,0,0,1,hi what is the cost for the bkfst buffet at atlantis restaurant
1581,1811816194,False,finalized,5,7/16/2018 1:45:12,2,1.0,7/13/2018 18:16:57,1810988537,7/13/2018 18:16:57,,,"Hi, where should I drop off the fobs at cheackout?",1,0,0,0,0,0,1,hi where should i drop off the fobs at cheackout
